BU,TransCt,Ave Mo TransCt,Earliest Date,First module,Latest Date,Last module,Month Start,Month End,Months Active,Days Active,Month Last Active,Days Last Active,ActivePastMonths,ActiveLast3Mos,ActiveLast6Mos,ActiveLast9Mos,ActiveLast12Mos,NotActive,isAM,isWeekend,Plug Ct,BrandID
S3420,194,38.8,03/01/2019, add_plug,17/05/2019, set_ssid,1,5,5,135,2,44,0,0,0,0,0,1,1,1,1,S
S3421,250,125,03/01/2019, add_plug,03/02/2019, yearly_consumption,1,2,2,32,5,147,0,0,0,0,0,1,0,0,1,S
S3422,1,1,04/01/2019, own_plug,04/01/2019, own_plug,1,1,1,1,6,177,0,0,0,0,0,1,1,0,0,S
S3423,50,50,04/01/2019, add_plug,18/01/2019, set_ssid,1,1,1,15,6,163,0,0,0,0,0,1,0,0,1,S
S3424,12,12,04/01/2019, add_plug,17/01/2019, set_ssid,1,1,1,14,6,164,0,0,0,0,0,1,1,0,1,S
S3425,37,7.4,04/01/2019, add_plug,21/05/2019, set_ssid,1,5,5,138,2,40,0,0,0,0,0,1,0,0,0,S
S3426,3,3,04/01/2019, logout,04/01/2019, registration,1,1,1,1,6,177,0,0,0,0,0,1,0,0,0,S
S3428,2,2,05/01/2019, olark_chat,16/01/2019, own_plug,1,1,1,12,6,165,0,0,0,0,0,1,0,0,0,S
S3429,394,65.66666667,05/01/2019, add_plug,23/06/2019, weekly_consumption,1,6,6,170,1,7,6,1,1,0,0,0,0,0,2,S
S3430,169,42.25,06/01/2019, add_plug,25/04/2019, yearly_consumption,1,4,4,110,3,66,0,0,0,0,0,1,0,1,1,S
S3431,2,2,06/01/2019, logout,06/01/2019, registration,1,1,1,1,6,175,0,0,0,0,0,1,0,1,0,S
S3432,1,1,06/01/2019, registration,06/01/2019, registration,1,1,1,1,6,175,0,0,0,0,0,1,1,1,0,S
S3433,1,1,06/01/2019, registration,06/01/2019, registration,1,1,1,1,6,175,0,0,0,0,0,1,1,1,0,S
S3434,52,52,06/01/2019, add_plug,07/01/2019, set_ssid,1,1,1,2,6,174,0,0,0,0,0,1,0,1,1,S
S3435,5,5,06/01/2019, login,06/01/2019, registration,1,1,1,1,6,175,0,0,0,0,0,1,0,1,0,S
S3437,2,2,06/01/2019, own_plug,06/01/2019, registration,1,1,1,1,6,175,0,0,0,0,0,1,0,1,0,S
S3438,1,1,06/01/2019, registration,06/01/2019, registration,1,1,1,1,6,175,0,0,0,0,0,1,0,1,0,S
S3439,3,3,06/01/2019, logout,06/01/2019, registration,1,1,1,1,6,175,0,0,0,0,0,1,0,1,0,S
S3440,87,21.75,07/01/2019, add_plug,05/04/2019, weekly_consumption,1,4,4,89,3,86,0,0,0,0,0,1,1,0,1,S
S3443,1,1,07/01/2019, registration,07/01/2019, registration,1,1,1,1,6,174,0,0,0,0,0,1,1,0,0,S
S3444,1,1,07/01/2019, registration,07/01/2019, registration,1,1,1,1,6,174,0,0,0,0,0,1,1,0,0,S
S3445,4,4,07/01/2019, login,07/01/2019, registration,1,1,1,1,6,174,0,0,0,0,0,1,0,0,0,S
S3446,1,1,07/01/2019, registration,07/01/2019, registration,1,1,1,1,6,174,0,0,0,0,0,1,1,0,0,S
S3447,771,128.5,07/01/2019, add_plug,29/06/2019, weekly_consumption,1,6,6,174,1,1,6,1,1,0,0,0,0,0,1,S
S3449,1,1,07/01/2019, registration,07/01/2019, registration,1,1,1,1,6,174,0,0,0,0,0,1,0,0,0,S
S3450,29,29,07/01/2019, add_plug,23/01/2019, set_ssid,1,1,1,17,6,158,0,0,0,0,0,1,0,0,0,S
S3451,21,21,07/01/2019, add_plug,09/01/2019, set_ssid,1,1,1,3,6,172,0,0,0,0,0,1,0,0,1,S
S3452,90,18,08/01/2019, add_plug,21/05/2019, weekly_consumption,1,5,5,134,2,40,0,0,0,0,0,1,0,0,0,S
S3453,9,9,08/01/2019, add_plug,08/01/2019, set_ssid,1,1,1,1,6,173,0,0,0,0,0,1,0,0,2,S
S3454,4,4,08/01/2019, login,08/01/2019, registration,1,1,1,1,6,173,0,0,0,0,0,1,0,0,0,S
S3456,5,5,09/01/2019, login,09/01/2019, registration,1,1,1,1,6,172,0,0,0,0,0,1,1,0,0,S
S3457,3,3,09/01/2019, login,09/01/2019, registration,1,1,1,1,6,172,0,0,0,0,0,1,0,0,0,S
S3458,38,38,09/01/2019, add_plug,09/01/2019, set_ssid,1,1,1,1,6,172,0,0,0,0,0,1,0,0,1,S
S3459,51,25.5,09/01/2019, add_plug,03/02/2019, weekly_consumption,1,2,2,26,5,147,0,0,0,0,0,1,0,0,1,S
S3460,434,144.6666667,09/01/2019, add_plug,24/03/2019, weekly_consumption,1,3,3,75,4,98,0,0,0,0,0,1,0,0,0,S
S3461,12,12,10/01/2019, add_plug,10/01/2019, set_ssid,1,1,1,1,6,171,0,0,0,0,0,1,0,0,1,S
S3462,19,19,10/01/2019, add_plug,12/01/2019, set_ssid,1,1,1,3,6,169,0,0,0,0,0,1,0,1,1,S
S3463,1,1,10/01/2019, registration,10/01/2019, registration,1,1,1,1,6,171,0,0,0,0,0,1,1,0,0,S
S3468,4,4,10/01/2019, login,10/01/2019, registration,1,1,1,1,6,171,0,0,0,0,0,1,0,0,0,S
S3469,3,3,11/01/2019, login,11/01/2019, registration,1,1,1,1,6,170,0,0,0,0,0,1,0,0,0,S
S3470,2,2,11/01/2019, login,11/01/2019, registration,1,1,1,1,6,170,0,0,0,0,0,1,0,0,0,S
S3471,3,3,11/01/2019, olark_chat,11/01/2019, registration,1,1,1,1,6,170,0,0,0,0,0,1,0,0,0,S
S3472,61,20.33333333,11/01/2019, add_plug,19/03/2019, set_ssid,1,3,3,68,4,103,0,0,0,0,0,1,0,1,0,S
S3473,4,4,11/01/2019, login,14/01/2019, registration,1,1,1,4,6,167,0,0,0,0,0,1,0,0,0,S
S3474,1,1,11/01/2019, registration,11/01/2019, registration,1,1,1,1,6,170,0,0,0,0,0,1,0,0,0,S
S3475,3,3,11/01/2019, login,11/01/2019, registration,1,1,1,1,6,170,0,0,0,0,0,1,0,0,0,S
S3476,87,14.5,12/01/2019, add_plug,29/06/2019, update_profile,1,6,6,169,1,1,2,0,0,0,0,0,0,0,1,S
S3477,34,8.5,12/01/2019, add_plug,30/04/2019, weekly_consumption,1,4,4,109,3,61,0,0,0,0,0,1,0,0,1,S
S3478,4,4,12/01/2019, login,12/01/2019, registration,1,1,1,1,6,169,0,0,0,0,0,1,1,1,0,S
S3479,44,11,12/01/2019, add_plug,28/04/2019, update_profile,1,4,4,107,3,63,0,0,0,0,0,1,0,1,0,S
S3480,2,2,12/01/2019, own_plug,12/01/2019, registration,1,1,1,1,6,169,0,0,0,0,0,1,0,1,0,S
S3481,1,1,12/01/2019, registration,12/01/2019, registration,1,1,1,1,6,169,0,0,0,0,0,1,1,1,0,S
S3483,1,1,12/01/2019, registration,12/01/2019, registration,1,1,1,1,6,169,0,0,0,0,0,1,1,1,0,S
S3484,15,7.5,12/01/2019, add_plug,03/02/2019, set_ssid,1,2,2,23,5,147,0,0,0,0,0,1,0,1,1,S
S3485,1,1,12/01/2019, registration,12/01/2019, registration,1,1,1,1,6,169,0,0,0,0,0,1,0,1,0,S
S3486,1,1,12/01/2019, registration,12/01/2019, registration,1,1,1,1,6,169,0,0,0,0,0,1,0,1,0,S
S3487,32,32,12/01/2019, add_plug,13/01/2019, weekly_consumption,1,1,1,2,6,168,0,0,0,0,0,1,0,1,1,S
S3488,3,3,12/01/2019, logout,12/01/2019, registration,1,1,1,1,6,169,0,0,0,0,0,1,0,1,0,S
S3490,7,7,13/01/2019, login,27/01/2019, registration,1,1,1,15,6,154,0,0,0,0,0,1,1,1,0,S
S3491,106,17.66666667,13/01/2019, add_plug,28/06/2019, set_ssid,1,6,6,167,1,2,6,1,1,0,0,0,0,0,2,S
S3492,100,33.33333333,13/01/2019, add_plug,09/03/2019, weekly_consumption,1,3,3,56,4,113,0,0,0,0,0,1,0,0,1,S
S3493,5,5,13/01/2019, login,13/01/2019, registration,1,1,1,1,6,168,0,0,0,0,0,1,0,1,0,S
S3495,1,1,13/01/2019, registration,13/01/2019, registration,1,1,1,1,6,168,0,0,0,0,0,1,1,1,0,S
S3496,5,5,13/01/2019, login,13/01/2019, registration,1,1,1,1,6,168,0,0,0,0,0,1,0,1,0,S
S3498,151,30.2,13/01/2019, add_plug,08/05/2019, weekly_consumption,1,5,5,116,2,53,0,0,0,0,0,1,1,0,1,S
S3499,17,17,14/01/2019, add_plug,28/01/2019, set_ssid,1,1,1,15,6,153,0,0,0,0,0,1,1,0,0,S
S3502,2,2,14/01/2019, own_plug,14/01/2019, registration,1,1,1,1,6,167,0,0,0,0,0,1,0,0,0,S
S3503,26,6.5,14/01/2019, add_plug,03/04/2019, set_ssid,1,4,4,80,3,88,0,0,0,0,0,1,0,0,1,S
S3505,6,6,14/01/2019, login,14/01/2019, registration,1,1,1,1,6,167,0,0,0,0,0,1,0,0,0,S
S3506,1,1,15/01/2019, olark_chat,15/01/2019, olark_chat,1,1,1,1,6,166,0,0,0,0,0,1,1,0,0,S
S3507,58,14.5,15/01/2019, add_plug,06/04/2019, yearly_consumption,1,4,4,82,3,85,0,0,0,0,0,1,0,0,1,S
S3508,5,5,15/01/2019, login,19/01/2019, registration,1,1,1,5,6,162,0,0,0,0,0,1,0,0,0,S
S3509,2,2,16/01/2019, own_plug,16/01/2019, registration,1,1,1,1,6,165,0,0,0,0,0,1,1,0,0,S
S3510,4,4,16/01/2019, login,16/01/2019, registration,1,1,1,1,6,165,0,0,0,0,0,1,0,0,0,S
S3511,35,35,16/01/2019, add_plug,17/01/2019, set_ssid,1,1,1,2,6,164,0,0,0,0,0,1,0,0,0,S
S3512,3,3,16/01/2019, login,16/01/2019, registration,1,1,1,1,6,165,0,0,0,0,0,1,0,0,0,S
S3513,7,7,16/01/2019, login,16/01/2019, update_profile,1,1,1,1,6,165,0,0,0,0,0,1,0,0,0,S
S3515,97,24.25,16/01/2019, add_plug,07/04/2019, weekly_consumption,1,4,4,82,3,84,0,0,0,0,0,1,0,0,1,S
S3517,1,1,17/01/2019, registration,17/01/2019, registration,1,1,1,1,6,164,0,0,0,0,0,1,1,0,0,S
S3518,1,1,17/01/2019, registration,17/01/2019, registration,1,1,1,1,6,164,0,0,0,0,0,1,1,0,0,S
S3519,118,59,17/01/2019, add_plug,08/02/2019, weekly_consumption,1,2,2,23,5,142,0,0,0,0,0,1,0,0,1,S
S3520,133,22.16666667,17/01/2019, add_plug,29/06/2019, set_ssid,1,6,6,164,1,1,4,1,0,0,0,0,0,0,1,S
S3521,5,5,17/01/2019, add_plug,17/01/2019, set_ssid,1,1,1,1,6,164,0,0,0,0,0,1,0,0,1,S
S3523,3,3,18/01/2019, login,18/01/2019, login,1,1,1,1,6,163,0,0,0,0,0,1,1,0,0,S
S3524,1,1,18/01/2019, own_plug,18/01/2019, own_plug,1,1,1,1,6,163,0,0,0,0,0,1,1,0,0,S
S3525,6,6,18/01/2019, login,18/01/2019, update_profile,1,1,1,1,6,163,0,0,0,0,0,1,1,0,0,S
S3526,3,3,18/01/2019, login,18/01/2019, registration,1,1,1,1,6,163,0,0,0,0,0,1,0,0,0,S
S3533,12,6,19/01/2019, add_plug,10/02/2019, set_ssid,1,2,2,23,5,140,0,0,0,0,0,1,0,1,1,S
S3534,1,1,19/01/2019, registration,19/01/2019, registration,1,1,1,1,6,162,0,0,0,0,0,1,1,1,0,S
S3535,3,3,19/01/2019, olark_chat,19/01/2019, registration,1,1,1,1,6,162,0,0,0,0,0,1,0,1,0,S
S3536,1,1,19/01/2019, registration,19/01/2019, registration,1,1,1,1,6,162,0,0,0,0,0,1,1,1,0,S
S3537,22,22,19/01/2019, add_plug,19/01/2019, set_ssid,1,1,1,1,6,162,0,0,0,0,0,1,0,1,1,S
S3538,119,39.66666667,19/01/2019, add_plug,02/03/2019, update_profile,1,3,3,43,4,120,0,0,0,0,0,1,0,0,1,S
S3539,245,40.83333333,19/01/2019, add_plug,03/06/2019, update_profile,1,6,6,136,1,27,6,1,1,0,0,0,0,0,1,S
S3541,1,1,20/01/2019, login,20/01/2019, login,1,1,1,1,6,161,0,0,0,0,0,1,1,1,0,S
S3543,1,1,20/01/2019, registration,20/01/2019, registration,1,1,1,1,6,161,0,0,0,0,0,1,1,1,0,S
S3546,12,6,20/01/2019, login,03/02/2019, update_profile,1,2,2,15,5,147,0,0,0,0,0,1,0,1,0,S
S3547,31,31,20/01/2019, add_plug,25/01/2019, set_ssid,1,1,1,6,6,156,0,0,0,0,0,1,0,0,1,S
S3549,18,18,21/01/2019, add_plug,21/01/2019, set_ssid,1,1,1,1,6,160,0,0,0,0,0,1,0,0,1,S
S3551,4,4,21/01/2019, login,21/01/2019, registration,1,1,1,1,6,160,0,0,0,0,0,1,0,0,0,S
S3552,29,29,21/01/2019, add_plug,25/01/2019, update_profile,1,1,1,5,6,156,0,0,0,0,0,1,0,0,1,S
S3554,426,71,22/01/2019, add_plug,26/06/2019, weekly_consumption,1,6,6,156,1,4,6,1,1,0,0,0,0,0,1,S
S3555,3,3,22/01/2019, login,22/01/2019, registration,1,1,1,1,6,159,0,0,0,0,0,1,0,0,0,S
S3556,194,97,22/01/2019, add_plug,20/02/2019, weekly_consumption,1,2,2,30,5,130,0,0,0,0,0,1,0,0,1,S
S3557,1,1,22/01/2019, registration,22/01/2019, registration,1,1,1,1,6,159,0,0,0,0,0,1,0,0,0,S
S3558,1,1,22/01/2019, registration,22/01/2019, registration,1,1,1,1,6,159,0,0,0,0,0,1,0,0,0,S
S3559,25,12.5,22/01/2019, add_plug,05/02/2019, set_ssid,1,2,2,15,5,145,0,0,0,0,0,1,1,0,1,S
S3560,50,25,23/01/2019, add_plug,17/02/2019, update_profile,1,2,2,26,5,133,0,0,0,0,0,1,0,0,1,S
S3561,298,149,24/01/2019, add_plug,18/02/2019, weekly_consumption,1,2,2,26,5,132,0,0,0,0,0,1,1,0,1,S
S3562,5,5,24/01/2019, add_plug,24/01/2019, set_ssid,1,1,1,1,6,157,0,0,0,0,0,1,0,0,1,S
S3563,3,3,25/01/2019, login,25/01/2019, registration,1,1,1,1,6,156,0,0,0,0,0,1,1,0,0,S
S3564,6,3,25/01/2019, login,19/02/2019, registration,1,2,2,26,5,131,0,0,0,0,0,1,0,0,0,S
S3565,7,3.5,25/01/2019, olark_chat,26/02/2019, registration,1,2,2,33,5,124,0,0,0,0,0,1,0,0,0,S
S3566,4,4,25/01/2019, login,25/01/2019, registration,1,1,1,1,6,156,0,0,0,0,0,1,0,0,0,S
S3567,4,4,25/01/2019, login,25/01/2019, registration,1,1,1,1,6,156,0,0,0,0,0,1,0,0,0,S
S3569,58,19.33333333,25/01/2019, add_plug,06/03/2019, weekly_consumption,1,3,3,41,4,116,0,0,0,0,0,1,0,1,1,S
S3570,129,64.5,25/01/2019, add_plug,14/02/2019, update_profile,1,2,2,21,5,136,0,0,0,0,0,1,0,0,0,S
S3571,4,1,25/01/2019, login,10/04/2019, registration,1,4,4,76,3,81,0,0,0,0,0,1,0,0,0,S
S3575,83,27.66666667,26/01/2019, add_plug,07/03/2019, update_profile,1,3,3,41,4,115,0,0,0,0,0,1,1,0,1,S
S3576,2,2,26/01/2019, own_plug,26/01/2019, registration,1,1,1,1,6,155,0,0,0,0,0,1,0,1,0,S
S3577,2,2,26/01/2019, own_plug,26/01/2019, registration,1,1,1,1,6,155,0,0,0,0,0,1,0,1,0,S
S3578,3,3,27/01/2019, login,27/01/2019, registration,1,1,1,1,6,154,0,0,0,0,0,1,0,1,0,S
S3579,10,10,27/01/2019, add_plug,28/01/2019, set_ssid,1,1,1,2,6,153,0,0,0,0,0,1,0,1,1,S
S358,214,19.45454545,08/07/2018, add_plug,07/05/2019, yearly_consumption,7,5,11,304,2,54,0,0,0,0,0,1,1,0,1,S
S3580,2,2,28/01/2019, login,28/01/2019, registration,1,1,1,1,6,153,0,0,0,0,0,1,0,0,0,S
S3583,4,0.8,29/01/2019, login,05/05/2019, own_plug,1,5,5,97,2,56,0,0,0,0,0,1,1,1,0,S
S3584,196,32.66666667,29/01/2019, add_plug,26/06/2019, weekly_consumption,1,6,6,149,1,4,6,1,1,0,0,0,0,0,1,S
S3585,239,39.83333333,29/01/2019, add_plug,20/06/2019, weekly_consumption,1,6,6,143,1,10,6,1,1,0,0,0,0,0,1,S
S3586,30,30,29/01/2019, add_plug,29/01/2019, set_ssid,1,1,1,1,6,152,0,0,0,0,0,1,0,0,0,S
S3587,570,95,29/01/2019, add_plug,28/06/2019, yearly_consumption,1,6,6,151,1,2,6,1,1,0,0,0,0,0,1,S
S3588,78,78,29/01/2019, add_plug,29/01/2019, update_profile,1,1,1,1,6,152,0,0,0,0,0,1,0,0,1,S
S3590,1,1,30/01/2019, logout,30/01/2019, logout,1,1,1,1,6,151,0,0,0,0,0,1,1,0,0,S
S3592,2,2,30/01/2019, olark_chat,30/01/2019, own_plug,1,1,1,1,6,151,0,0,0,0,0,1,1,0,0,S
S3593,1,1,30/01/2019, own_plug,30/01/2019, own_plug,1,1,1,1,6,151,0,0,0,0,0,1,1,0,0,S
S3594,3,3,30/01/2019, login,30/01/2019, registration,1,1,1,1,6,151,0,0,0,0,0,1,0,0,0,S
S3595,150,30,30/01/2019, add_plug,03/05/2019, set_ssid,1,5,5,94,2,58,0,0,0,0,0,1,0,0,1,S
S3596,2,2,30/01/2019, own_plug,30/01/2019, registration,1,1,1,1,6,151,0,0,0,0,0,1,0,0,0,S
S3597,4,4,31/01/2019, login,31/01/2019, update_profile,1,1,1,1,6,150,0,0,0,0,0,1,1,0,0,S
S3598,7,7,31/01/2019, forgot_password,31/01/2019, registration,1,1,1,1,6,150,0,0,0,0,0,1,0,0,0,S
S3599,243,40.5,31/01/2019, add_plug,29/06/2019, weekly_consumption,1,6,6,150,1,1,6,1,1,0,0,0,0,0,1,S
S3600,3,3,01/02/2019, login,01/02/2019, own_plug,2,2,1,1,5,149,0,0,0,0,0,1,1,0,0,S
S3603,2,2,01/02/2019, olark_chat,01/02/2019, own_plug,2,2,1,1,5,149,0,0,0,0,0,1,1,0,0,S
S3604,1,1,01/02/2019, registration,01/02/2019, registration,2,2,1,1,5,149,0,0,0,0,0,1,1,0,0,S
S3605,6,3,01/02/2019, logout,10/03/2019, registration,2,3,2,38,4,112,0,0,0,0,0,1,0,0,0,S
S3606,45,45,01/02/2019, add_plug,04/02/2019, set_ssid,2,2,1,4,5,146,0,0,0,0,0,1,0,1,1,S
S3607,2,2,01/02/2019, own_plug,01/02/2019, registration,2,2,1,1,5,149,0,0,0,0,0,1,0,0,0,S
S3608,4,4,01/02/2019, login,02/02/2019, registration,2,2,1,2,5,148,0,0,0,0,0,1,0,0,0,S
S3609,3,3,02/02/2019, login,02/02/2019, registration,2,2,1,1,5,148,0,0,0,0,0,1,1,1,0,S
S3610,9,9,02/02/2019, add_plug,02/02/2019, set_ssid,2,2,1,1,5,148,0,0,0,0,0,1,0,1,1,S
S3611,238,59.5,02/02/2019, add_plug,23/05/2019, yearly_consumption,2,5,4,111,2,38,0,0,0,0,0,1,0,0,0,S
S3612,3,3,02/02/2019, olark_chat,02/02/2019, registration,2,2,1,1,5,148,0,0,0,0,0,1,0,1,0,S
S3614,2,2,02/02/2019, logout,02/02/2019, registration,2,2,1,1,5,148,0,0,0,0,0,1,0,1,0,S
S3615,686,137.2,02/02/2019, add_plug,29/06/2019, weekly_consumption,2,6,5,148,1,1,5,1,0,0,0,0,0,0,1,S
S3616,1,1,03/02/2019, registration,03/02/2019, registration,2,2,1,1,5,147,0,0,0,0,0,1,1,1,0,S
S3617,1,1,03/02/2019, registration,03/02/2019, registration,2,2,1,1,5,147,0,0,0,0,0,1,1,1,0,S
S3618,5,5,03/02/2019, login,03/02/2019, registration,2,2,1,1,5,147,0,0,0,0,0,1,0,1,0,S
S3619,1,1,03/02/2019, registration,03/02/2019, registration,2,2,1,1,5,147,0,0,0,0,0,1,1,1,0,S
S3620,1,1,03/02/2019, registration,03/02/2019, registration,2,2,1,1,5,147,0,0,0,0,0,1,1,1,0,S
S3621,36,36,03/02/2019, add_plug,03/02/2019, set_ssid,2,2,1,1,5,147,0,0,0,0,0,1,0,1,1,S
S3622,4,4,03/02/2019, login,03/02/2019, registration,2,2,1,1,5,147,0,0,0,0,0,1,0,1,0,S
S3623,3,1,03/02/2019, login,14/04/2019, registration,2,4,3,71,3,77,0,0,0,0,0,1,0,1,0,S
S3624,959,191.8,03/02/2019, add_plug,25/06/2019, yearly_consumption,2,6,5,143,1,5,5,1,0,0,0,0,0,0,1,S
S3626,3,3,04/02/2019, login,04/02/2019, own_plug,2,2,1,1,5,146,0,0,0,0,0,1,1,0,0,S
S3627,3,3,04/02/2019, login,04/02/2019, registration,2,2,1,1,5,146,0,0,0,0,0,1,0,0,0,S
S3629,1,1,04/02/2019, registration,04/02/2019, registration,2,2,1,1,5,146,0,0,0,0,0,1,0,0,0,S
S363,106,8.833333333,06/07/2018, daily_consumption,10/06/2019, yearly_consumption,7,6,12,340,1,20,4,1,0,0,0,0,0,0,1,S
S3630,31,6.2,05/02/2019, daily_consumption,28/06/2019, plug_on,2,6,5,144,1,2,1,0,0,0,0,0,1,0,1,S
S3631,322,80.5,05/02/2019, add_plug,09/05/2019, weekly_consumption,2,5,4,94,2,52,0,0,0,0,0,1,0,0,1,S
S3632,1,1,05/02/2019, registration,05/02/2019, registration,2,2,1,1,5,145,0,0,0,0,0,1,1,0,0,S
S3633,4,4,05/02/2019, login,05/02/2019, registration,2,2,1,1,5,145,0,0,0,0,0,1,0,0,0,S
S3634,21,21,05/02/2019, add_plug,05/02/2019, set_ssid,2,2,1,1,5,145,0,0,0,0,0,1,0,0,1,S
S3635,2,2,05/02/2019, own_plug,05/02/2019, registration,2,2,1,1,5,145,0,0,0,0,0,1,0,0,0,S
S3636,1,1,06/02/2019, registration,06/02/2019, registration,2,2,1,1,5,144,0,0,0,0,0,1,1,0,0,S
S3637,3,3,06/02/2019, login,06/02/2019, registration,2,2,1,1,5,144,0,0,0,0,0,1,0,0,0,S
S3638,26,26,06/02/2019, add_plug,21/02/2019, set_ssid,2,2,1,16,5,129,0,0,0,0,0,1,0,0,0,S
S3639,4,4,06/02/2019, login,06/02/2019, registration,2,2,1,1,5,144,0,0,0,0,0,1,0,0,0,S
S3640,1,1,06/02/2019, registration,06/02/2019, registration,2,2,1,1,5,144,0,0,0,0,0,1,1,0,0,S
S3641,2,2,06/02/2019, login,06/02/2019, registration,2,2,1,1,5,144,0,0,0,0,0,1,0,0,0,S
S3642,2,2,06/02/2019, login,06/02/2019, registration,2,2,1,1,5,144,0,0,0,0,0,1,0,0,0,S
S3646,2,2,07/02/2019, olark_chat,07/02/2019, own_plug,2,2,1,1,5,143,0,0,0,0,0,1,1,0,0,S
S3647,1,1,07/02/2019, registration,07/02/2019, registration,2,2,1,1,5,143,0,0,0,0,0,1,1,0,0,S
S3648,3,3,07/02/2019, logout,07/02/2019, registration,2,2,1,1,5,143,0,0,0,0,0,1,0,0,0,S
S3649,13,4.333333333,07/02/2019, login,03/04/2019, registration,2,4,3,56,3,88,0,0,0,0,0,1,0,0,0,S
S3652,3,3,07/02/2019, login,07/02/2019, registration,2,2,1,1,5,143,0,0,0,0,0,1,0,0,0,S
S3653,5,5,08/02/2019, login,08/02/2019, registration,2,2,1,1,5,142,0,0,0,0,0,1,1,0,0,S
S3655,2,2,09/02/2019, login,09/02/2019, registration,2,2,1,1,5,141,0,0,0,0,0,1,1,1,0,S
S3657,2,2,09/02/2019, own_plug,09/02/2019, registration,2,2,1,1,5,141,0,0,0,0,0,1,1,1,0,S
S3658,839,167.8,09/02/2019, add_plug,29/06/2019, yearly_consumption,2,6,5,141,1,1,5,1,0,0,0,0,0,0,1,S
S366,3,0.5,26/08/2018, daily_consumption,18/01/2019, logout,8,1,6,146,6,163,0,0,0,0,0,1,1,1,1,S
S3660,30,10,09/02/2019, add_plug,13/04/2019, set_ssid,2,4,3,64,3,78,0,0,0,0,0,1,0,1,0,S
S3661,20,4,09/02/2019, add_plug,03/06/2019, set_ssid,2,6,5,115,1,27,1,0,0,0,0,0,0,1,1,S
S3663,3,3,09/02/2019, logout,09/02/2019, registration,2,2,1,1,5,141,0,0,0,0,0,1,0,1,0,S
S3665,29,5.8,10/02/2019, add_plug,29/06/2019, set_ssid,2,6,5,140,1,1,5,1,0,0,0,0,0,1,1,S
S3666,46,46,10/02/2019, add_plug,17/02/2019, set_ssid,2,2,1,8,5,133,0,0,0,0,0,1,1,1,1,S
S3667,3,3,10/02/2019, olark_chat,22/02/2019, registration,2,2,1,13,5,128,0,0,0,0,0,1,0,0,0,S
S3671,4,4,12/02/2019, login,12/02/2019, registration,2,2,1,1,5,138,0,0,0,0,0,1,0,0,0,S
S3672,5,5,12/02/2019, forgot_password,12/02/2019, registration,2,2,1,1,5,138,0,0,0,0,0,1,0,0,0,S
S3673,5,5,13/02/2019, olark_chat,14/02/2019, registration,2,2,1,2,5,136,0,0,0,0,0,1,0,0,0,S
S3674,8,8,13/02/2019, add_plug,21/02/2019, set_ssid,2,2,1,9,5,129,0,0,0,0,0,1,0,0,1,S
S3675,23,23,13/02/2019, add_plug,17/02/2019, set_ssid,2,2,1,5,5,133,0,0,0,0,0,1,1,1,0,S
S3676,1,1,14/02/2019, login,14/02/2019, login,2,2,1,1,5,136,0,0,0,0,0,1,1,0,0,S
S3677,1,1,14/02/2019, registration,14/02/2019, registration,2,2,1,1,5,136,0,0,0,0,0,1,1,0,0,S
S3679,93,18.6,14/02/2019, add_plug,11/06/2019, set_ssid,2,6,5,118,1,19,5,1,0,0,0,0,0,0,2,S
S3680,3,3,15/02/2019, login,15/02/2019, update_profile,2,2,1,1,5,135,0,0,0,0,0,1,1,0,0,S
S3681,34,34,15/02/2019, add_plug,26/02/2019, weekly_consumption,2,2,1,12,5,124,0,0,0,0,0,1,0,0,1,S
S3682,4,2,15/02/2019, login,04/03/2019, registration,2,3,2,18,4,118,0,0,0,0,0,1,0,0,0,S
S3683,311,62.2,15/02/2019, add_plug,27/06/2019, weekly_consumption,2,6,5,133,1,3,5,1,0,0,0,0,0,0,1,S
S3684,166,33.2,15/02/2019, add_plug,28/06/2019, set_ssid,2,6,5,134,1,2,5,1,0,0,0,0,0,0,2,S
S3685,7,7,15/02/2019, add_plug,15/02/2019, set_ssid,2,2,1,1,5,135,0,0,0,0,0,1,0,0,1,S
S3686,1,1,15/02/2019, registration,15/02/2019, registration,2,2,1,1,5,135,0,0,0,0,0,1,1,0,0,S
S3687,32,16,15/02/2019, add_plug,23/03/2019, set_ssid,2,3,2,37,4,99,0,0,0,0,0,1,0,0,1,S
S3689,1,1,15/02/2019, registration,15/02/2019, registration,2,2,1,1,5,135,0,0,0,0,0,1,1,0,0,S
S3691,2,2,15/02/2019, login,15/02/2019, registration,2,2,1,1,5,135,0,0,0,0,0,1,0,0,0,S
S3692,1,1,15/02/2019, registration,15/02/2019, registration,2,2,1,1,5,135,0,0,0,0,0,1,1,0,0,S
S3694,4,4,15/02/2019, login,15/02/2019, registration,2,2,1,1,5,135,0,0,0,0,0,1,0,0,0,S
S3695,2,2,15/02/2019, login,15/02/2019, registration,2,2,1,1,5,135,0,0,0,0,0,1,0,0,0,S
S3696,1,1,15/02/2019, registration,15/02/2019, registration,2,2,1,1,5,135,0,0,0,0,0,1,1,0,0,S
S3698,2,2,15/02/2019, own_plug,15/02/2019, registration,2,2,1,1,5,135,0,0,0,0,0,1,0,0,0,S
S3700,1,1,15/02/2019, registration,15/02/2019, registration,2,2,1,1,5,135,0,0,0,0,0,1,1,0,0,S
S3703,3,1,16/02/2019, deactivate_account,01/04/2019, registration,2,4,3,45,3,90,0,0,0,0,0,1,0,1,0,S
